Date,Actual_Direction,Predicted_Direction,Predicted_Probability,Correct
2022-11-22,1,1,0.5086894789327572,True
2022-11-23,0,1,0.5010790261058994,False
2022-11-25,0,1,0.5721978308440487,False
2022-11-28,0,1,0.551115895465165,False
2022-11-29,1,1,0.521688513856088,True
2022-11-30,0,1,0.5041976652842097,False
2022-12-01,0,1,0.5780764675285716,False
2022-12-02,0,1,0.5741242136675901,False
2022-12-05,0,1,0.5580268543601614,False
2022-12-06,0,1,0.539978155687286,False
2022-12-07,1,1,0.5692609707899421,True
2022-12-08,0,1,0.5700029956235028,False
2022-12-09,1,1,0.5835269794463042,True
2022-12-12,1,1,0.5507220235433158,True
2022-12-13,0,1,0.5803415670830181,False
2022-12-14,0,1,0.6142489938425166,False
2022-12-15,0,1,0.6096303602126141,False
2022-12-16,0,1,0.5599492891849617,False
2022-12-19,1,1,0.5649119966117001,True
2022-12-20,1,1,0.6148256658999296,True
2022-12-21,0,1,0.6147489785900483,False
2022-12-22,1,1,0.642898787882901,True
2022-12-23,0,1,0.5905143734973828,False
2022-12-27,0,1,0.6062878271970424,False
2022-12-28,1,1,0.596312735547073,True
2022-12-29,0,1,0.5617860583045705,False
2022-12-30,0,1,0.5716332605878441,False
2023-01-03,1,1,0.5994711444149403,True
2023-01-04,0,1,0.5919733645974723,False
2023-01-05,1,1,0.5954846878007269,True
2023-01-06,0,1,0.5533177391604714,False
2023-01-09,1,1,0.5505140456336973,True
2023-01-10,1,1,0.5359186186940327,True
2023-01-11,1,1,0.5203864028975509,True
2023-01-12,1,1,0.5131851480839987,True
2023-01-13,0,1,0.5335489006646666,False
2023-01-17,0,1,0.5201450208975226,False
2023-01-18,0,1,0.5244210751585239,False
2023-01-19,1,1,0.5167862258317371,True
2023-01-20,1,0,0.4920391639811335,False
2023-01-23,0,1,0.5438207655810551,False
2023-01-24,0,1,0.5495694584580332,False
2023-01-25,1,1,0.5283873336150123,True
2023-01-26,1,0,0.49143980555178784,False
2023-01-27,0,1,0.5210120377841929,False
2023-01-30,1,1,0.5371946202158941,True
2023-01-31,1,1,0.5023404721323667,True
2023-02-01,1,1,0.5125924235369842,True
